Koordinatensystem : Lambert konform konisch
Rechtswert        : 3943500 Meter
Hochwert          : 3036500 Meter
Hoehenlage        : 12 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3943500 3036500  2 11  2   4.2 1008 300  4.3 8  5.1  98    0    0 330 -337  0
3943500 3036500  2 11  3   4.3 1008 290  4.3 8  4.9  94    0    0 329 -335  0
3943500 3036500  2 11  4   3.9 1007 299  4.1 8  4.7  92    0    0 329 -332  0
3943500 3036500  2 11  5   3.7 1007 281  4.0 8  4.6  91    0    0 328 -328  0
3943500 3036500  2 11  6   4.1 1007 282  4.5 8  4.5  90    0    0 327 -324  0
3943500 3036500  2 11  7   3.8 1007 263  4.1 8  4.6  90    0    0 326 -321  0
3943500 3036500  2 11  8   3.7 1007 258  4.5 7  4.6  91    0    0 318 -319  0
3943500 3036500  2 11  9   4.3 1007 257  5.3 7  4.6  91    1   27 311 -318  0
3943500 3036500  2 11 10   4.3 1007 274  6.5 7  4.8  92   11   81 312 -320  0
3943500 3036500  2 11 11   4.7 1007 269  6.5 6  4.9  93   55  125 305 -326  0
3943500 3036500  2 11 12   5.6 1007 269  7.6 6  4.9  89   20  147 298 -334  0
3943500 3036500  2 11 13   5.7 1007 273  8.4 3  4.9  87  138  146 281 -341  0
3943500 3036500  2 11 14   5.6 1008 289  9.1 3  4.9  87  162  125 263 -345  0
3943500 3036500  2 11 15   4.7 1008 305  7.5 6  4.8  86    8  116 279 -345  0
3943500 3036500  2 11 16   4.1 1008 296  7.0 7  4.3  83    5   76 299 -343  0
3943500 3036500  2 11 17   3.4 1009 315  6.3 6  3.9  78    0   16 297 -338  0
3943500 3036500  2 11 18   2.3 1010 352  7.0 4  3.6  76    0    0 278 -332  0
3943500 3036500  2 11 19   1.6 1010   1  5.4 5  3.4  78    0    0 270 -328  0
3943500 3036500  2 11 20   0.7 1011 355  4.1 4  3.3  79    0    0 268 -326  0
3943500 3036500  2 11 21   0.8 1012   2  4.7 3  3.3  81    0    0 258 -323  0
3943500 3036500  2 11 22   0.9 1013  21  4.5 6  3.3  83    0    0 269 -320  0
3943500 3036500  2 11 23   0.8 1015  44  5.0 6  3.2  81    0    0 285 -317  0
3943500 3036500  2 11 24   0.6 1016  57  5.4 6  3.1  78    0    0 283 -316  0
3943500 3036500  2 12  1   0.1 1017  72  4.0 5  3.0  76    0    0 274 -317  0
3943500 3036500  2 12  2   0.0 1017  77  4.3 5  2.8  74    0    0 265 -316  0
3943500 3036500  2 12  3   0.1 1018  78  3.8 7  2.7  72    0    0 274 -316  0
3943500 3036500  2 12  4   0.0 1019  96  3.6 7  2.7  72    0    0 284 -316  0
3943500 3036500  2 12  5  -0.3 1019  87  3.7 7  2.7  73    0    0 284 -315  0
3943500 3036500  2 12  6  -1.0 1020  88  3.8 6  2.7  75    0    0 275 -314  0
3943500 3036500  2 12  7  -1.2 1020  98  3.7 5  2.7  76    0    0 262 -313  0
3943500 3036500  2 12  8  -1.5 1020 104  3.0 4  2.6  77    0    0 248 -312  0
3943500 3036500  2 12  9  -1.5 1020 101  3.4 6  2.6  78    2   33 251 -312  0
3943500 3036500  2 12 10  -1.2 1020 108  3.9 7  2.6  76   15   93 266 -313  0
3943500 3036500  2 12 11  -0.9 1020 114  4.4 6  2.6  74  102  133 266 -314  0
3943500 3036500  2 12 12  -0.2 1020 126  4.7 5  2.6  72  183  141 256 -315  0
3943500 3036500  2 12 13   0.2 1020 116  4.2 5  2.6  68  143  173 250 -316  0
3943500 3036500  2 12 14   0.5 1019 109  4.8 5  2.5  66  126  169 250 -316  0
3943500 3036500  2 12 15   0.5 1018 102  5.1 6  2.5  65   50  147 255 -316  0
3943500 3036500  2 12 16   0.4 1017 101  5.6 7  2.6  66    2   77 265 -316  0
3943500 3036500  2 12 17   0.2 1017 114  5.4 7  2.6  67    0   21 271 -316  0
3943500 3036500  2 12 18   0.2 1016 114  5.7 8  2.6  67    0    0 279 -316  0
3943500 3036500  2 12 19   0.2 1015 124  5.0 8  2.5  66    0    0 287 -317  0
3943500 3036500  2 12 20   0.2 1015 131  5.5 8  2.5  66    0    0 289 -317  0
3943500 3036500  2 12 21  -0.9 1014 130  5.6 7  2.6  72    0    0 283 -317  0
3943500 3036500  2 12 22  -1.1 1014 116  5.8 5  2.8  80    0    0 268 -317  0
3943500 3036500  2 12 23  -1.0 1013 114  5.7 5  3.0  85    0    0 258 -318  0
3943500 3036500  2 12 24  -1.1 1013 124  5.4 5  3.1  88    0    0 259 -318  0
3943500 3036500  2 13  1  -0.8 1013 128  5.7 5  3.2  90    0    0 260 -318  0
3943500 3036500  2 13  2  -0.5 1012 128  5.6 6  3.3  90    0    0 268 -318  0
3943500 3036500  2 13  3  -0.6 1012 133  5.7 7  3.3  91    0    0 281 -318  0
3943500 3036500  2 13  4  -0.6 1011 132  5.6 7  3.4  93    0    0 289 -319  0
3943500 3036500  2 13  5  -0.6 1011 127  5.3 8  3.4  94    0    0 295 -321  0
3943500 3036500  2 13  6  -0.9 1011 129  4.7 8  3.4  96    0    0 303 -324  0
3943500 3036500  2 13  7  -0.9 1011 133  4.5 7  3.5  98    0    0 298 -326  0
3943500 3036500  2 13  8  -0.7 1010 138  4.3 7  3.5  98    0    0 293 -328  0
3943500 3036500  2 13  9  -0.7 1011 138  4.2 7  3.5  98    3   29 293 -329  0
3943500 3036500  2 13 10  -0.6 1011 139  3.9 7  3.6  98    0   61 295 -332  0
3943500 3036500  2 13 11  -0.4 1011 132  3.8 7  3.6  98    0   43 298 -335  0
3943500 3036500  2 13 12  -0.3 1011 143  3.7 7  3.6  98    0   55 299 -338  0
3943500 3036500  2 13 13   0.0 1011 134  3.9 7  3.7  98    0   48 300 -340  0
3943500 3036500  2 13 14   0.0 1011 126  4.6 6  3.7  98    0   82 296 -343  0
3943500 3036500  2 13 15   0.1 1011 119  3.8 7  3.7  98    0   89 295 -344  0
3943500 3036500  2 13 16   0.1 1011 110  3.9 7  3.7  97    9   68 297 -342  0
3943500 3036500  2 13 17   0.0 1011 124  4.1 8  3.7  96    0   23 298 -341  0
3943500 3036500  2 13 18   0.0 1011 127  4.8 8  3.7  96    0    0 298 -338  0
3943500 3036500  2 13 19   0.0 1011 128  3.7 8  3.7  96    0    0 295 -335  0
3943500 3036500  2 13 20   0.2 1011 110  4.2 8  3.6  94    0    0 293 -334  0
3943500 3036500  2 13 21   0.3 1011  96  4.2 7  3.6  92    0    0 289 -333  0
3943500 3036500  2 13 22   0.4 1011 120  4.9 7  3.5  91    0    0 284 -333  0
3943500 3036500  2 13 23   0.4 1011  98  3.9 7  3.5  90    0    0 282 -332  0
3943500 3036500  2 13 24   0.5 1011 105  4.7 8  3.5  88    0    0 284 -330  0
3943500 3036500  2 14  1   0.6 1011 111  4.8 8  3.4  86    0    0 287 -329  0
3943500 3036500  2 14  2   0.6 1011 104  5.3 8  3.3  83    0    0 287 -328  0
3943500 3036500  2 14  3   0.5 1011  94  6.0 8  3.2  81    0    0 287 -328  0
3943500 3036500  2 14  4   0.3 1010 112  5.8 8  3.1  80    0    0 288 -327  0
3943500 3036500  2 14  5   0.1 1010 119  5.5 8  3.1  80    0    0 288 -327  0
3943500 3036500  2 14  6   0.0 1010 106  6.3 8  3.1  80    0    0 289 -326  0
3943500 3036500  2 14  7  -0.1 1010 116  5.4 8  3.0  80    0    0 291 -324  0
3943500 3036500  2 14  8  -0.2 1010 111  5.6 8  3.0  80    0    0 293 -324  0
3943500 3036500  2 14  9  -0.1 1010 117  6.5 8  3.0  80    0   24 294 -323  0
3943500 3036500  2 14 10   0.0 1010 119  7.1 8  3.0  80    0   50 295 -323  0
3943500 3036500  2 14 11   0.2 1010 119  5.9 8  3.0  78    0   71 297 -326  0
3943500 3036500  2 14 12   0.5 1010 118  7.0 8  3.0  76    0  106 300 -330  0
3943500 3036500  2 14 13   0.9 1010 119  5.6 8  3.0  75    0   83 302 -332  0
3943500 3036500  2 14 14   0.9 1009 108  5.5 8  3.0  74    0  104 302 -332  0
3943500 3036500  2 14 15   1.1 1009 106  5.5 8  3.0  73    0   65 302 -332  0
3943500 3036500  2 14 16   0.9 1009 114  5.7 8  3.0  73    0   32 303 -331  0
3943500 3036500  2 14 17   0.7 1008 112  5.3 8  2.9  73    0    9 304 -329  0
3943500 3036500  2 14 18   0.5 1008 111  4.8 8  2.9  73    0    0 303 -326  0
3943500 3036500  2 14 19   0.3 1008 126  6.8 8  2.8  71    0    0 301 -323  0
3943500 3036500  2 14 20   0.1 1008 114  5.1 8  2.7  70    0    0 298 -321  0
3943500 3036500  2 14 21   0.2 1008 126  6.6 8  2.7  69    0    0 297 -320  0
3943500 3036500  2 14 22   0.2 1008 120  4.7 8  2.7  69    0    0 296 -319  0
3943500 3036500  2 14 23   0.2 1007 119  5.8 8  2.6  68    0    0 295 -318  0
3943500 3036500  2 14 24   0.2 1007 125  4.5 8  2.6  67    0    0 296 -318  0
3943500 3036500  2 15  1   0.0 1007 118  4.4 8  2.6  67    0    0 295 -317  0
3943500 3036500  2 15  2  -0.1 1006 116  4.4 8  2.6  67    0    0 296 -317  0
3943500 3036500  2 15  3  -0.3 1005 119  4.6 8  2.6  68    0    0 295 -317  0
3943500 3036500  2 15  4  -0.4 1005 118  4.6 8  2.6  70    0    0 293 -316  0
3943500 3036500  2 15  5  -0.6 1004 110  4.8 8  2.6  71    0    0 291 -316  0
3943500 3036500  2 15  6  -1.0 1004 111  5.0 8  2.7  75    0    0 290 -316  0
3943500 3036500  2 15  7  -1.7 1003 109  4.4 8  2.8  82    0    0 289 -316  0
3943500 3036500  2 15  8  -2.0 1003 106  4.7 8  3.0  90    0    0 287 -316  0
3943500 3036500  2 15  9  -2.3 1003 114  4.5 8  3.1  95    0   15 287 -316  0
3943500 3036500  2 15 10  -2.2 1002 117  4.6 8  3.2  97    0   22 288 -316  0
3943500 3036500  2 15 11  -1.9 1002 118  4.7 7  3.1  95    0   36 279 -316  0
3943500 3036500  2 15 12  -1.8 1002 126  4.8 7  3.2  94    0   37 270 -318  0
3943500 3036500  2 15 13  -1.8 1002 121  4.5 7  3.2  94    0   49 270 -323  0
3943500 3036500  2 15 14  -1.6 1001 129  5.0 8  3.2  94    0   62 278 -328  0
3943500 3036500  2 15 15  -1.2 1001 123  4.4 7  3.2  92    0   56 277 -331  0
3943500 3036500  2 15 16  -1.3 1000 108  4.4 8  3.2  91    0   34 277 -333  0
3943500 3036500  2 15 17  -1.3 1000 119  3.6 8  3.2  91    0   22 285 -332  0
3943500 3036500  2 15 18  -1.2 1000 113  4.0 8  3.1  90    0    0 286 -328  0
3943500 3036500  2 15 19  -1.2 1000 120  4.1 8  3.1  90    0    0 287 -326  0
3943500 3036500  2 15 20  -1.4 1000 118  3.5 8  3.2  92    0    0 288 -325  0
3943500 3036500  2 15 21  -1.2 1000 121  3.7 8  3.3  93    0    0 288 -324  0
3943500 3036500  2 15 22  -1.2 1000 118  4.0 8  3.3  93    0    0 288 -323  0
3943500 3036500  2 15 23  -1.4 1000 108  3.7 7  3.3  95    0    0 276 -322  0
3943500 3036500  2 15 24  -1.5 1000 107  4.0 6  3.3  97    0    0 255 -320  0
3943500 3036500  2 16  1  -1.3  999 106  3.8 7  3.3  96    0    0 258 -319  0
3943500 3036500  2 16  2  -1.6  999 117  3.5 7  3.3  95    0    0 269 -318  0
3943500 3036500  2 16  3  -1.4  999 118  4.4 7  3.3  95    0    0 271 -318  0
3943500 3036500  2 16  4  -0.8  999 124  3.4 7  3.3  92    0    0 273 -317  0
3943500 3036500  2 16  5  -1.0  999 127  3.4 7  3.3  91    0    0 275 -317  0
3943500 3036500  2 16  6  -0.7  999 121  4.1 7  3.3  92    0    0 275 -317  0
3943500 3036500  2 16  7  -0.5  999 119  3.3 8  3.4  92    0    0 285 -317  0
3943500 3036500  2 16  8  -0.5  999 127  3.3 8  3.4  92    0    0 294 -316  0
3943500 3036500  2 16  9  -0.2 1000 125  3.5 8  3.4  91    0    6 293 -317  0
3943500 3036500  2 16 10   0.1 1000 126  3.5 8  3.4  88    0   32 293 -317  0
3943500 3036500  2 16 11   0.7 1001 126  3.6 8  3.4  86    0   38 293 -319  0
3943500 3036500  2 16 12   0.9 1001 123  4.0 8  3.4  84    0   45 294 -323  0
3943500 3036500  2 16 13   1.2 1002 125  3.3 8  3.5  84    0   36 296 -328  0
3943500 3036500  2 16 14   1.6 1002 121  3.7 7  3.5  83    0   77 291 -331  0
3943500 3036500  2 16 15   1.8 1002 116  3.0 7  3.5  82    0   67 286 -333  0
3943500 3036500  2 16 16   1.9 1002 114  2.9 7  3.6  81    0   35 287 -332  0
3943500 3036500  2 16 17   1.7 1002 112  2.5 7  3.5  81    0   15 286 -330  0
3943500 3036500  2 16 18   1.4 1003  97  2.6 7  3.5  82    0    0 286 -327  0
3943500 3036500  2 16 19   1.2 1003 102  2.9 6  3.4  82    0    0 280 -324  0
3943500 3036500  2 16 20   0.9 1003 106  2.3 6  3.4  81    0    0 273 -321  0
3943500 3036500  2 16 21   0.8 1004  95  3.8 6  3.3  80    0    0 273 -321  0
3943500 3036500  2 16 22   0.4 1003 105  2.7 6  3.2  80    0    0 272 -320  0
3943500 3036500  2 16 23   0.8 1003  95  2.7 6  3.2  79    0    0 272 -320  0
3943500 3036500  2 16 24   0.5 1004  97  2.4 7  3.1  78    0    0 277 -320  0
3943500 3036500  2 17  1  -0.6 1004  86  2.7 4  3.1  80    0    0 264 -319  0
3943500 3036500  2 17  2  -1.2 1004  76  3.2 2  2.9  82    0    0 232 -319  0
3943500 3036500  2 17  3  -1.5 1004  82  3.0 2  2.8  82    0    0 219 -319  0
3943500 3036500  2 17  4  -1.7 1004  64  2.2 4  2.8  82    0    0 229 -319  0
3943500 3036500  2 17  5  -1.5 1005  55  2.5 6  2.8  82    0    0 252 -319  0
3943500 3036500  2 17  6  -1.4 1005  99  3.3 7  2.7  80    0    0 270 -318  0
3943500 3036500  2 17  7  -2.0 1006  98  3.4 5  2.7  80    0    0 264 -318  0
3943500 3036500  2 17  8  -2.7 1006  89  4.0 3  2.6  81    0    4 239 -318  0
3943500 3036500  2 17  9  -2.9 1007  89  3.7 0  2.5  81   17   37 207 -318  0
3943500 3036500  2 17 10  -2.1 1008  87  4.7 0  2.5  80   62   79 190 -320  0
3943500 3036500  2 17 11  -1.0 1008  86  4.9 0  2.6  78  103  111 194 -323  0
3943500 3036500  2 17 12  -0.1 1008  71  4.7 1  2.8  76  141  127 205 -326  0
3943500 3036500  2 17 13   0.7 1009  69  4.9 1  2.9  74  186  116 214 -328  0
3943500 3036500  2 17 14   1.1 1009  72  5.2 0  3.0  73  256   67 211 -330  0
3943500 3036500  2 17 15   1.0 1009  65  6.4 1  3.1  76  124  107 212 -330  0
3943500 3036500  2 17 16   0.5 1009  56  6.7 4  3.2  79   12   85 236 -329  0
3943500 3036500  2 17 17  -0.1 1010  60  6.0 5  3.2  82    6   38 259 -326  0
3943500 3036500  2 17 18  -0.4 1010  60  6.2 7  3.2  84    0    0 276 -322  0
3943500 3036500  2 17 19  -0.4 1011  64  5.6 8  3.2  85    0    0 294 -319  0
3943500 3036500  2 17 20  -0.4 1012  66  6.1 8  3.1  85    0    0 300 -317  0
3943500 3036500  2 17 21  -0.6 1012  68  6.2 8  3.1  86    0    0 299 -316  0
3943500 3036500  2 17 22  -0.4 1013  72  5.6 8  3.1  86    0    0 300 -316  0
3943500 3036500  2 17 23  -0.4 1013  69  5.9 8  3.1  84    0    0 301 -316  0
3943500 3036500  2 17 24  -0.6 1013  70  5.0 8  3.1  85    0    0 301 -316  0
3943500 3036500  2 18  1  -0.5 1014  77  5.3 8  3.1  86    0    0 301 -316  0
3943500 3036500  2 18  2  -0.5 1014  71  5.0 8  3.1  86    0    0 300 -316  0
3943500 3036500  2 18  3  -0.4 1014  69  4.7 8  3.1  85    0    0 300 -316  0
3943500 3036500  2 18  4  -0.4 1014  68  4.7 8  3.1  84    0    0 300 -315  0
3943500 3036500  2 18  5  -0.3 1014  60  4.9 8  3.1  84    0    0 301 -315  0
3943500 3036500  2 18  6  -0.5 1015  70  4.8 8  3.1  85    0    0 300 -314  0
3943500 3036500  2 18  7  -0.7 1015  69  5.3 8  3.1  86    0    0 299 -314  0
3943500 3036500  2 18  8  -0.8 1015  76  4.7 8  3.1  86    0    0 299 -314  0
3943500 3036500  2 18  9  -0.8 1016  70  4.9 8  3.1  87    0   10 299 -314  0
3943500 3036500  2 18 10  -0.5 1016  69  4.9 7  3.1  87    0   39 292 -315  0
3943500 3036500  2 18 11  -0.5 1017  76  4.9 8  3.1  86    0   45 292 -316  0
3943500 3036500  2 18 12  -0.4 1017  65  4.9 8  3.1  85    0   66 300 -316  0
3943500 3036500  2 18 13  -0.2 1018  66  4.6 7  3.1  85    0   56 296 -318  0
3943500 3036500  2 18 14  -0.2 1018  70  5.0 7  3.1  84    0   76 291 -320  0
3943500 3036500  2 18 15  -0.1 1018  70  5.6 8  3.1  83    0   54 297 -321  0
3943500 3036500  2 18 16  -0.2 1018  68  5.2 7  3.1  82    0   48 296 -321  0
3943500 3036500  2 18 17  -0.3 1018  81  5.1 8  3.0  82    0   28 295 -319  0
3943500 3036500  2 18 18  -0.6 1018  77  4.1 8  3.0  83    0    0 298 -318  0
3943500 3036500  2 18 19  -0.8 1019  69  5.2 8  3.0  84    0    0 293 -316  0
3943500 3036500  2 18 20  -0.9 1019  70  5.1 8  3.0  84    0    0 289 -316  0
3943500 3036500  2 18 21  -1.1 1020  68  4.3 8  2.9  84    0    0 284 -316  0
3943500 3036500  2 18 22  -1.1 1020  80  5.6 8  2.9  84    0    0 281 -315  0
3943500 3036500  2 18 23  -1.1 1020  79  4.9 7  2.9  83    0    0 273 -314  0
3943500 3036500  2 18 24  -1.1 1020  83  4.4 7  2.9  83    0    0 264 -313  0
3943500 3036500  2 19  1  -1.1 1020  78  3.8 8  2.9  82    0    0 267 -312  0
3943500 3036500  2 19  2  -1.2 1020  66  4.8 8  2.9  82    0    0 271 -312  0
3943500 3036500  2 19  3  -1.3 1020  87  5.3 8  2.9  83    0    0 271 -313  0
3943500 3036500  2 19  4  -1.3 1020  79  5.0 8  2.8  83    0    0 268 -314  0
3943500 3036500  2 19  5  -1.5 1020  81  5.4 8  2.8  83    0    0 266 -313  0
3943500 3036500  2 19  6  -1.7 1020  83  4.6 8  2.8  84    0    0 263 -312  0
3943500 3036500  2 19  7  -1.7 1020  81  4.9 8  2.8  83    0    0 262 -310  0
3943500 3036500  2 19  8  -1.8 1020  78  5.0 8  2.8  84    0    2 262 -308  0
3943500 3036500  2 19  9  -1.7 1021  70  5.0 7  2.8  84    5   33 257 -308  0
3943500 3036500  2 19 10  -1.5 1021  81  5.3 7  2.7  82   15   76 253 -310  0
3943500 3036500  2 19 11  -1.1 1021  76  5.5 6  2.7  79   10  106 251 -314  0
3943500 3036500  2 19 12  -0.8 1021  82  6.2 7  2.6  75    0  101 252 -316  0
3943500 3036500  2 19 13  -0.6 1021  78  5.8 7  2.6  72    0   65 258 -317  0
3943500 3036500  2 19 14  -0.5 1021  95  5.3 7  2.6  71    0  103 259 -319  0
3943500 3036500  2 19 15  -0.6 1021  95  5.5 6  2.5  70   10  103 256 -320  0
3943500 3036500  2 19 16  -0.9 1021  99  5.7 7  2.5  69    0   60 255 -318  0
3943500 3036500  2 19 17  -1.1 1021  91  5.8 8  2.4  70    0   37 263 -317  0
3943500 3036500  2 19 18  -1.4 1021  91  5.7 8  2.4  70    0    6 268 -316  0
3943500 3036500  2 19 19  -1.8 1021  94  6.1 8  2.4  71    0    0 268 -315  0
3943500 3036500  2 19 20  -1.9 1022 114  5.6 8  2.3  71    0    0 269 -313  0
3943500 3036500  2 19 21  -2.2 1022 116  5.0 8  2.3  71    0    0 269 -312  0
3943500 3036500  2 19 22  -2.3 1022 103  4.9 8  2.2  70    0    0 270 -312  0
3943500 3036500  2 19 23  -2.4 1022 112  4.9 8  2.2  71    0    0 271 -312  0
3943500 3036500  2 19 24  -2.5 1022 114  5.5 8  2.2  71    0    0 271 -311  0
3943500 3036500  2 20  1  -2.5 1022 107  5.0 8  2.2  71    0    0 271 -310  0
3943500 3036500  2 20  2  -2.5 1022  98  5.1 8  2.2  71    0    0 271 -310  0
3943500 3036500  2 20  3  -2.8 1022 108  5.5 8  2.2  71    0    0 272 -309  0
3943500 3036500  2 20  4  -3.1 1022  96  4.9 7  2.1  71    0    0 270 -310  0
3943500 3036500  2 20  5  -3.7 1022  96  4.5 7  2.1  73    0    0 269 -310  0
3943500 3036500  2 20  6  -4.0 1022  87  4.7 7  2.1  75    0    0 270 -309  0
3943500 3036500  2 20  7  -4.3 1022  89  4.3 6  2.1  76    0    0 268 -309  0
3943500 3036500  2 20  8  -4.4 1022  98  4.0 6  2.1  76    0    9 267 -308  0
3943500 3036500  2 20  9  -4.1 1023 100  4.6 4  2.1  75    8   50 262 -308  0
3943500 3036500  2 20 10  -3.1 1023 105  5.2 6  2.1  73   17  105 264 -310  0
3943500 3036500  2 20 11  -3.0 1023 100  5.4 6  2.1  71   69  160 270 -313  0
3943500 3036500  2 20 12  -2.5 1023  97  5.9 6  2.1  69   88  192 269 -315  0
3943500 3036500  2 20 13  -2.0 1023  96  6.1 5  2.2  69  132  195 265 -317  0
3943500 3036500  2 20 14  -1.9 1023  89  6.9 4  2.2  69  156  176 256 -318  0
3943500 3036500  2 20 15  -1.8 1023  93  6.4 6  2.2  68  106  157 257 -319  0
3943500 3036500  2 20 16  -2.0 1023  84  6.6 7  2.2  69   35  115 268 -318  0
3943500 3036500  2 20 17  -2.2 1023  84  5.8 6  2.2  69   15   54 265 -317  0
3943500 3036500  2 20 18  -2.8 1023  80  5.9 7  2.2  70    0    4 261 -316  0
3943500 3036500  2 20 19  -3.4 1023  89  5.6 5  2.2  73    0    0 250 -316  0
3943500 3036500  2 20 20  -3.9 1023  89  4.0 5  2.1  75    0    0 233 -315  0
3943500 3036500  2 20 21  -4.3 1024  89  3.0 4  2.1  76    0    0 222 -315  0
3943500 3036500  2 20 22  -5.0 1023  81  4.4 2  2.1  77    0    0 199 -315  0
3943500 3036500  2 20 23  -5.5 1023  91  3.7 1  2.0  80    0    0 174 -314  0
3943500 3036500  2 20 24  -6.0 1023  93  2.9 2  2.0  82    0    0 170 -313  0
3943500 3036500  2 21  1  -5.9 1023  96  2.7 1  2.0  82    0    0 166 -312  0
3943500 3036500  2 21  2  -6.1 1024  95  2.8 1  1.9  80    0    0 156 -311  0
3943500 3036500  2 21  3  -6.4 1024 100  2.5 1  1.9  81    0    0 154 -310  0
3943500 3036500  2 21  4  -7.2 1024 100  2.2 1  1.9  84    0    0 152 -309  0
3943500 3036500  2 21  5  -7.4 1024  93  2.2 1  1.9  86    0    0 152 -308  0
3943500 3036500  2 21  6  -7.2 1024  91  2.3 3  1.9  86    0    0 170 -307  0
3943500 3036500  2 21  7  -6.5 1024 101  2.0 3  1.9  83    0    0 189 -306  0
3943500 3036500  2 21  8  -7.1 1023  84  1.9 4  1.9  82    0    7 199 -305  0
3943500 3036500  2 21  9  -5.7 1024  96  2.7 3  1.9  81    8   47 202 -305  0
3943500 3036500  2 21 10  -4.7 1024 108  4.0 6  2.0  77    2   88 218 -306  0
3943500 3036500  2 21 11  -4.3 1023 105  4.6 7  2.0  75    0  106 246 -309  0
3943500 3036500  2 21 12  -3.6 1023 101  4.4 6  2.0  73    1  140 247 -313  0
3943500 3036500  2 21 13  -3.1 1023 125  4.3 5  2.1  71    5  152 236 -315  0
3943500 3036500  2 21 14  -3.0 1022 111  4.4 5  2.1  69  111  167 233 -316  0
3943500 3036500  2 21 15  -3.0 1022 109  4.4 5  2.1  68  264   54 236 -318  0
3943500 3036500  2 21 16  -2.7 1022 109  4.4 6  2.0  67  177   43 246 -317  0
3943500 3036500  2 21 17  -3.2 1021  93  4.6 6  2.0  67   55   40 254 -316  0
3943500 3036500  2 21 18  -4.3 1021  81  4.5 4  2.0  71    0    4 242 -314  0
3943500 3036500  2 21 19  -4.8 1021  77  5.6 3  2.0  74    0    0 225 -311  0
3943500 3036500  2 21 20  -5.4 1021  88  5.6 2  2.0  77    0    0 212 -311  0
3943500 3036500  2 21 21  -5.9 1021  90  3.6 0  1.9  78    0    0 195 -311  0
3943500 3036500  2 21 22  -6.1 1021  99  2.9 0  1.8  77    0    0 182 -311  0
3943500 3036500  2 21 23  -6.6 1021  92  4.2 0  1.8  76    0    0 180 -311  0
3943500 3036500  2 21 24  -6.8 1021  98  3.7 0  1.8  77    0    0 179 -309  0
3943500 3036500  2 22  1  -7.1 1021  97  3.4 0  1.7  78    0    0 179 -306  0
3943500 3036500  2 22  2  -7.4 1022  99  3.5 1  1.7  79    0    0 186 -305  0
3943500 3036500  2 22  3  -7.7 1022  94  3.7 0  1.7  80    0    0 189 -304  0
3943500 3036500  2 22  4  -8.0 1022  98  3.2 0  1.7  81    0    0 185 -304  0
3943500 3036500  2 22  5  -8.4 1021  90  3.2 0  1.7  82    0    0 184 -304  0
3943500 3036500  2 22  6  -9.1 1021  89  3.0 0  1.7  85    0    0 184 -304  0
3943500 3036500  2 22  7  -9.2 1022  89  3.2 0  1.6  87    0    0 183 -302  0
3943500 3036500  2 22  8  -8.9 1021  99  3.0 0  1.6  85    4    9 183 -301  0
3943500 3036500  2 22  9  -7.7 1022 100  3.4 0  1.6  82   45   43 178 -301  0
3943500 3036500  2 22 10  -6.4 1022 110  3.6 1  1.7  75   90   94 180 -303  0
3943500 3036500  2 22 11  -5.5 1022 110  4.6 1  1.7  69  148  123 186 -309  0
3943500 3036500  2 22 12  -4.9 1022 124  4.8 1  1.7  65  168  154 186 -313  0
3943500 3036500  2 22 13  -4.2 1022 108  4.4 1  1.7  62  190  156 189 -317  0
3943500 3036500  2 22 14  -3.7 1022 102  3.7 1  1.7  60  225  126 194 -320  0
3943500 3036500  2 22 15  -3.6 1022 109  3.3 2  1.7  60  208   97 204 -321  0
3943500 3036500  2 22 16  -3.6 1022 100  3.7 3  1.8  61  109   90 217 -320  0
