     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3943500 3036500  2 14  9  -0.1 1010 117  6.5 8  3.0  80    0   24 294 -323  2
3943500 3036500  2 14 10   0.0 1010 119  7.1 8  3.0  80    0   50 295 -323  2
3943500 3036500  2 14 11   0.2 1010 119  5.9 8  3.0  78    0   71 297 -326  2
3943500 3036500  2 14 12   0.5 1010 118  7.0 8  3.0  76    0  106 300 -330  2
3943500 3036500  2 14 13   0.9 1010 119  5.6 8  3.0  75    0   83 302 -332  2
3943500 3036500  2 14 14   0.9 1009 108  5.5 8  3.0  74    0  104 302 -332  2
3943500 3036500  2 14 15   1.1 1009 106  5.5 8  3.0  73    0   65 302 -332  2
3943500 3036500  2 14 16   0.9 1009 114  5.7 8  3.0  73    0   32 303 -331  2
3943500 3036500  2 14 17   0.7 1008 112  5.3 8  2.9  73    0    9 304 -329  2
3943500 3036500  2 14 18   0.5 1008 111  4.8 8  2.9  73    0    0 303 -326  2
3943500 3036500  2 14 19   0.3 1008 126  6.8 8  2.8  71    0    0 301 -323  2
3943500 3036500  2 14 20   0.1 1008 114  5.1 8  2.7  70    0    0 298 -321  2
3943500 3036500  2 14 21   0.2 1008 126  6.6 8  2.7  69    0    0 297 -320  2
3943500 3036500  2 14 22   0.2 1008 120  4.7 8  2.7  69    0    0 296 -319  2
3943500 3036500  2 14 23   0.2 1007 119  5.8 8  2.6  68    0    0 295 -318  2
3943500 3036500  2 14 24   0.2 1007 125  4.5 8  2.6  67    0    0 296 -318  2
3943500 3036500  2 15  1   0.0 1007 118  4.4 8  2.6  67    0    0 295 -317  2
3943500 3036500  2 15  2  -0.1 1006 116  4.4 8  2.6  67    0    0 296 -317  2
3943500 3036500  2 15  3  -0.3 1005 119  4.6 8  2.6  68    0    0 295 -317  2
3943500 3036500  2 15  4  -0.4 1005 118  4.6 8  2.6  70    0    0 293 -316  2
3943500 3036500  2 15  5  -0.6 1004 110  4.8 8  2.6  71    0    0 291 -316  2
3943500 3036500  2 15  6  -1.0 1004 111  5.0 8  2.7  75    0    0 290 -316  2
3943500 3036500  2 15  7  -1.7 1003 109  4.4 8  2.8  82    0    0 289 -316  2
3943500 3036500  2 15  8  -2.0 1003 106  4.7 8  3.0  90    0    0 287 -316  2
3943500 3036500  2 15  9  -2.3 1003 114  4.5 8  3.1  95    0   15 287 -316  2
3943500 3036500  2 15 10  -2.2 1002 117  4.6 8  3.2  97    0   22 288 -316  2
3943500 3036500  2 15 11  -1.9 1002 118  4.7 7  3.1  95    0   36 279 -316  2
3943500 3036500  2 15 12  -1.8 1002 126  4.8 7  3.2  94    0   37 270 -318  2
3943500 3036500  2 15 13  -1.8 1002 121  4.5 7  3.2  94    0   49 270 -323  2
3943500 3036500  2 15 14  -1.6 1001 129  5.0 8  3.2  94    0   62 278 -328  2
3943500 3036500  2 15 15  -1.2 1001 123  4.4 7  3.2  92    0   56 277 -331  2
3943500 3036500  2 15 16  -1.3 1000 108  4.4 8  3.2  91    0   34 277 -333  2
3943500 3036500  2 15 17  -1.3 1000 119  3.6 8  3.2  91    0   22 285 -332  2
3943500 3036500  2 15 18  -1.2 1000 113  4.0 8  3.1  90    0    0 286 -328  2
3943500 3036500  2 15 19  -1.2 1000 120  4.1 8  3.1  90    0    0 287 -326  2
3943500 3036500  2 15 20  -1.4 1000 118  3.5 8  3.2  92    0    0 288 -325  2
3943500 3036500  2 15 21  -1.2 1000 121  3.7 8  3.3  93    0    0 288 -324  2
3943500 3036500  2 15 22  -1.2 1000 118  4.0 8  3.3  93    0    0 288 -323  2
3943500 3036500  2 15 23  -1.4 1000 108  3.7 7  3.3  95    0    0 276 -322  2
3943500 3036500  2 15 24  -1.5 1000 107  4.0 6  3.3  97    0    0 255 -320  2
3943500 3036500  2 16  1  -1.3  999 106  3.8 7  3.3  96    0    0 258 -319  2
3943500 3036500  2 16  2  -1.6  999 117  3.5 7  3.3  95    0    0 269 -318  2
3943500 3036500  2 16  3  -1.4  999 118  4.4 7  3.3  95    0    0 271 -318  2
3943500 3036500  2 16  4  -0.8  999 124  3.4 7  3.3  92    0    0 273 -317  2
3943500 3036500  2 16  5  -1.0  999 127  3.4 7  3.3  91    0    0 275 -317  2
3943500 3036500  2 16  6  -0.7  999 121  4.1 7  3.3  92    0    0 275 -317  2
3943500 3036500  2 16  7  -0.5  999 119  3.3 8  3.4  92    0    0 285 -317  2
3943500 3036500  2 16  8  -0.5  999 127  3.3 8  3.4  92    0    0 294 -316  2
3943500 3036500  2 16  9  -0.2 1000 125  3.5 8  3.4  91    0    6 293 -317  2
3943500 3036500  2 16 10   0.1 1000 126  3.5 8  3.4  88    0   32 293 -317  2
3943500 3036500  2 16 11   0.7 1001 126  3.6 8  3.4  86    0   38 293 -319  2
3943500 3036500  2 16 12   0.9 1001 123  4.0 8  3.4  84    0   45 294 -323  2
3943500 3036500  2 16 13   1.2 1002 125  3.3 8  3.5  84    0   36 296 -328  2
3943500 3036500  2 16 14   1.6 1002 121  3.7 7  3.5  83    0   77 291 -331  2
3943500 3036500  2 16 15   1.8 1002 116  3.0 7  3.5  82    0   67 286 -333  2
3943500 3036500  2 16 16   1.9 1002 114  2.9 7  3.6  81    0   35 287 -332  2
3943500 3036500  2 16 17   1.7 1002 112  2.5 7  3.5  81    0   15 286 -330  2
3943500 3036500  2 16 18   1.4 1003  97  2.6 7  3.5  82    0    0 286 -327  2
3943500 3036500  2 16 19   1.2 1003 102  2.9 6  3.4  82    0    0 280 -324  2
3943500 3036500  2 16 20   0.9 1003 106  2.3 6  3.4  81    0    0 273 -321  2
3943500 3036500  2 16 21   0.8 1004  95  3.8 6  3.3  80    0    0 273 -321  2
3943500 3036500  2 16 22   0.4 1003 105  2.7 6  3.2  80    0    0 272 -320  2
3943500 3036500  2 16 23   0.8 1003  95  2.7 6  3.2  79    0    0 272 -320  2
3943500 3036500  2 16 24   0.5 1004  97  2.4 7  3.1  78    0    0 277 -320  2
3943500 3036500  2 17  1  -0.6 1004  86  2.7 4  3.1  80    0    0 264 -319  2
3943500 3036500  2 17  2  -1.2 1004  76  3.2 2  2.9  82    0    0 232 -319  2
3943500 3036500  2 17  3  -1.5 1004  82  3.0 2  2.8  82    0    0 219 -319  2
3943500 3036500  2 17  4  -1.7 1004  64  2.2 4  2.8  82    0    0 229 -319  2
3943500 3036500  2 17  5  -1.5 1005  55  2.5 6  2.8  82    0    0 252 -319  2
3943500 3036500  2 17  6  -1.4 1005  99  3.3 7  2.7  80    0    0 270 -318  2
3943500 3036500  2 17  7  -2.0 1006  98  3.4 5  2.7  80    0    0 264 -318  2
3943500 3036500  2 17  8  -2.7 1006  89  4.0 3  2.6  81    0    4 239 -318  2
3943500 3036500  2 17  9  -2.9 1007  89  3.7 0  2.5  81   17   37 207 -318  2
3943500 3036500  2 17 10  -2.1 1008  87  4.7 0  2.5  80   62   79 190 -320  2
3943500 3036500  2 17 11  -1.0 1008  86  4.9 0  2.6  78  103  111 194 -323  2
3943500 3036500  2 17 12  -0.1 1008  71  4.7 1  2.8  76  141  127 205 -326  2
3943500 3036500  2 17 13   0.7 1009  69  4.9 1  2.9  74  186  116 214 -328  2
3943500 3036500  2 17 14   1.1 1009  72  5.2 0  3.0  73  256   67 211 -330  2
3943500 3036500  2 17 15   1.0 1009  65  6.4 1  3.1  76  124  107 212 -330  2
3943500 3036500  2 17 16   0.5 1009  56  6.7 4  3.2  79   12   85 236 -329  2
3943500 3036500  2 17 17  -0.1 1010  60  6.0 5  3.2  82    6   38 259 -326  2
3943500 3036500  2 17 18  -0.4 1010  60  6.2 7  3.2  84    0    0 276 -322  2
3943500 3036500  2 17 19  -0.4 1011  64  5.6 8  3.2  85    0    0 294 -319  2
3943500 3036500  2 17 20  -0.4 1012  66  6.1 8  3.1  85    0    0 300 -317  2
3943500 3036500  2 17 21  -0.6 1012  68  6.2 8  3.1  86    0    0 299 -316  2
3943500 3036500  2 17 22  -0.4 1013  72  5.6 8  3.1  86    0    0 300 -316  2
3943500 3036500  2 17 23  -0.4 1013  69  5.9 8  3.1  84    0    0 301 -316  2
3943500 3036500  2 17 24  -0.6 1013  70  5.0 8  3.1  85    0    0 301 -316  2
3943500 3036500  2 18  1  -0.5 1014  77  5.3 8  3.1  86    0    0 301 -316  2
3943500 3036500  2 18  2  -0.5 1014  71  5.0 8  3.1  86    0    0 300 -316  2
3943500 3036500  2 18  3  -0.4 1014  69  4.7 8  3.1  85    0    0 300 -316  2
3943500 3036500  2 18  4  -0.4 1014  68  4.7 8  3.1  84    0    0 300 -315  2
3943500 3036500  2 18  5  -0.3 1014  60  4.9 8  3.1  84    0    0 301 -315  2
3943500 3036500  2 18  6  -0.5 1015  70  4.8 8  3.1  85    0    0 300 -314  2
3943500 3036500  2 18  7  -0.7 1015  69  5.3 8  3.1  86    0    0 299 -314  2
3943500 3036500  2 18  8  -0.8 1015  76  4.7 8  3.1  86    0    0 299 -314  2
3943500 3036500  2 18  9  -0.8 1016  70  4.9 8  3.1  87    0   10 299 -314  2
3943500 3036500  2 18 10  -0.5 1016  69  4.9 7  3.1  87    0   39 292 -315  2
3943500 3036500  2 18 11  -0.5 1017  76  4.9 8  3.1  86    0   45 292 -316  2
3943500 3036500  2 18 12  -0.4 1017  65  4.9 8  3.1  85    0   66 300 -316  2
3943500 3036500  2 18 13  -0.2 1018  66  4.6 7  3.1  85    0   56 296 -318  2
3943500 3036500  2 18 14  -0.2 1018  70  5.0 7  3.1  84    0   76 291 -320  2
3943500 3036500  2 18 15  -0.1 1018  70  5.6 8  3.1  83    0   54 297 -321  2
3943500 3036500  2 18 16  -0.2 1018  68  5.2 7  3.1  82    0   48 296 -321  2
3943500 3036500  2 18 17  -0.3 1018  81  5.1 8  3.0  82    0   28 295 -319  2
3943500 3036500  2 18 18  -0.6 1018  77  4.1 8  3.0  83    0    0 298 -318  2
3943500 3036500  2 18 19  -0.8 1019  69  5.2 8  3.0  84    0    0 293 -316  2
3943500 3036500  2 18 20  -0.9 1019  72  4.9 8  3.0  84    0    0 289 -316  2
3943500 3036500  2 18 21  -1.0 1020  73  5.0 8  2.9  84    0    0 284 -316  2
3943500 3036500  2 18 22  -1.1 1020  76  4.9 8  2.9  84    0    0 281 -315  2
3943500 3036500  2 18 23  -0.8 1020 107  4.5 8  3.0  84    0    0 273 -314  2
3943500 3036500  2 18 24  -0.5 1020 147  4.2 8  3.1  85    0    0 264 -313  2
3943500 3036500  2 19  1  -0.0 1024 195  3.5 8  3.2  85    0    0 285 -303  2
3943500 3036500  2 19  2   0.4 1024 232  3.2 8  3.3  86    0    0 286 -301  2
3943500 3036500  2 19  3   0.6 1023 260  3.1 8  3.4  86    0    0 285 -299  2
3943500 3036500  2 19  4   0.5 1023 257  3.1 8  3.4  86    0    0 285 -297  2
3943500 3036500  2 19  5   0.4 1023 252  3.0 8  3.4  87    0    0 284 -294  2
3943500 3036500  2 19  6   0.0 1022 246  3.0 8  3.4  88    0    0 282 -293  2
3943500 3036500  2 19  7   0.3 1022 233  3.0 8  3.4  89    0    0 281 -291  2
3943500 3036500  2 19  8   0.6 1022 240  3.5 8  3.5  89    0    6 282 -289  2
3943500 3036500  2 19  9   0.7 1022 247  3.7 6  3.5  90    0   33 276 -289  2
3943500 3036500  2 19 10   0.7 1021 245  4.1 7  3.6  91    0   82 272 -290  2
3943500 3036500  2 19 11   0.7 1021 239  4.7 7  3.7  93    2  126 277 -294  2
3943500 3036500  2 19 12   1.0 1021 238  5.3 8  3.8  94    0   91 283 -300  2
3943500 3036500  2 19 13   0.9 1021 231  5.2 8  3.8  95    0   72 289 -305  2
3943500 3036500  2 19 14   0.9 1020 231  5.1 8  3.8  96    0   55 289 -309  2
3943500 3036500  2 19 15   0.6 1020 228  5.2 7  3.9  98    0   52 284 -310  2
3943500 3036500  2 19 16   0.8 1020 228  4.9 8  3.9  98    0   34 284 -309  2
3943500 3036500  2 19 17   0.9 1019 222  4.5 7  3.9  98    0   25 282 -305  2
3943500 3036500  2 19 18   0.8 1019 222  4.2 8  4.0  99    0    1 280 -300  2
3943500 3036500  2 19 19   1.2 1019 246  3.2 7  4.0 100    0    0 277 -295  2
3943500 3036500  2 19 20   1.5 1019 285  3.0 8  4.2 100    0    0 276 -292  2
3943500 3036500  2 19 21   2.0 1019 284  3.0 7  4.3 100    0    0 277 -290  2
3943500 3036500  2 19 22   2.2 1019 275  3.0 7  4.4  99    0    0 273 -290  2
3943500 3036500  2 19 23   2.3 1019 274  2.9 7  4.4 100    0    0 272 -289  2
3943500 3036500  2 19 24   2.9 1019 276  3.1 8  4.5  99    0    0 279 -289  2
3943500 3036500  2 20  1   2.9 1019 274  2.9 7  4.6  99    0    0 279 -290  2
3943500 3036500  2 20  2   2.9 1019 277  3.0 7  4.6  99    0    0 274 -290  2
3943500 3036500  2 20  3   2.6 1019 276  2.2 7  4.6  99    0    0 273 -290  2
3943500 3036500  2 20  4   2.9 1019 261  2.5 6  4.6  99    0    0 269 -290  2
3943500 3036500  2 20  5   2.7 1019 268  2.6 7  4.6  99    0    0 269 -290  2
3943500 3036500  2 20  6   2.8 1019 281  2.4 6  4.5  99    0    0 269 -289  2
3943500 3036500  2 20  7   2.6 1019 277  2.2 5  4.5  99    0    0 261 -289  2
3943500 3036500  2 20  8   2.5 1019 284  2.1 6  4.5 100    0    1 261 -288  2
3943500 3036500  2 20  9   2.8 1019 295  2.3 5  4.5  99    0   29 262 -288  2
3943500 3036500  2 20 10   2.9 1020 311  2.0 5  4.5  98    0   73 257 -290  2
3943500 3036500  2 20 11   3.3 1020 345  2.3 6  4.6  99    0   91 263 -295  2
3943500 3036500  2 20 12   3.3 1021   9  2.9 6  4.8 100   14  136 268 -301  2
3943500 3036500  2 20 13   2.5 1022  16  2.8 7  4.6 100   17  146 272 -307  2
3943500 3036500  2 20 14   2.6 1022 358  3.5 7  4.5 100    0   66 275 -311  2
3943500 3036500  2 20 15   1.8 1023   1  3.9 7  4.4 100    0   71 271 -312  2
3943500 3036500  2 20 16   1.3 1023   5  3.1 8  4.2 100    0   35 273 -312  2
3943500 3036500  2 20 17   1.1 1023  15  2.4 8  4.1  99    0   39 276 -309  2
3943500 3036500  2 20 18   1.1 1024  13  2.0 8  4.0  99    0    2 275 -306  2
3943500 3036500  2 20 19   0.9 1025 356  1.2 8  4.0  99    0    0 274 -302  2
3943500 3036500  2 20 20   1.0 1025 311  0.9 8  4.0  99    0    0 274 -301  2
3943500 3036500  2 20 21   1.2 1025 288  0.8 8  4.0  99    0    0 275 -301  2
3943500 3036500  2 20 22   1.2 1025 239  0.8 8  4.1  99    0    0 277 -301  2
3943500 3036500  2 20 23   1.1 1026 221  0.8 8  4.1 100    0    0 277 -302  2
3943500 3036500  2 20 24   1.3 1026 224  1.7 7  4.1 100    0    0 275 -302  2
3943500 3036500  2 21  1   1.6 1026 270  1.3 6  4.2 100    0    0 271 -303  2
3943500 3036500  2 21  2   1.6 1026 311  1.6 5  4.2 100    0    0 267 -304  2
3943500 3036500  2 21  3   1.7 1026 342  1.5 6  4.2  99    0    0 270 -305  2
3943500 3036500  2 21  4   1.5 1026 343  1.3 8  4.1  98    0    0 285 -306  2
3943500 3036500  2 21  5   1.5 1026   3  1.1 8  4.1  99    0    0 296 -306  2
3943500 3036500  2 21  6   1.0 1027  27  1.0 8  4.1  99    0    0 299 -307  2
3943500 3036500  2 21  7   0.5 1027  55  0.1 8  3.9 100    0    0 301 -308  2
3943500 3036500  2 21  8   0.6 1027  96  0.0 8  3.9 100    0    1 303 -309  2
3943500 3036500  2 21  9   0.8 1027 334  0.1 8  3.9  99    0   13 305 -311  2
3943500 3036500  2 21 10   1.0 1027 239  0.1 6  3.9  99    0   72 300 -314  2
3943500 3036500  2 21 11   1.8 1027 249  0.5 6  4.0  96    6  132 295 -316  2
3943500 3036500  2 21 12   2.1 1027 257  1.1 6  4.1  94    5  151 299 -316  2
3943500 3036500  2 21 13   2.5 1027 249  1.9 6  4.3  96   10  168 302 -317  2
3943500 3036500  2 21 14   3.5 1027 255  2.0 6  4.5  96   10  161 306 -317  2
3943500 3036500  2 21 15   3.6 1027 239  2.4 7  4.6  94    4  127 310 -316  2
3943500 3036500  2 21 16   3.8 1026 229  2.5 7  4.6  95    0   68 315 -318  2
3943500 3036500  2 21 17   4.0 1026 239  3.1 7  4.6  93    1   41 317 -321  2
3943500 3036500  2 21 18   3.8 1025 237  3.0 8  4.5  92    0    1 323 -323  2
3943500 3036500  2 21 19   3.7 1025 229  3.7 7  4.6  93    0    0 328 -324  2
3943500 3036500  2 21 20   3.8 1024 236  4.9 8  4.6  94    0    0 332 -326  2
3943500 3036500  2 21 21   3.8 1023 219  5.0 7  4.6  94    0    0 333 -329  2
3943500 3036500  2 21 22   4.0 1022 226  5.8 7  4.7  96    0    0 331 -329  2
3943500 3036500  2 21 23   4.0 1020 237  6.1 7  4.9  97    0    0 330 -329  2
3943500 3036500  2 21 24   4.0 1020 242  5.5 8  4.9  98    0    0 332 -330  2
3943500 3036500  2 22  1   4.3 1019 250  5.9 7  5.0  98    0    0 331 -330  2
3943500 3036500  2 22  2   4.1 1018 251  5.4 8  5.0  98    0    0 330 -330  2
3943500 3036500  2 22  3   3.9 1018 259  4.5 8  5.0  99    0    0 334 -329  2
3943500 3036500  2 22  4   4.2 1017 253  4.3 7  5.0  98    0    0 327 -328  2
3943500 3036500  2 22  5   4.2 1017 261  4.2 7  5.0  97    0    0 319 -326  2
3943500 3036500  2 22  6   4.0 1016 254  4.0 7  5.0  98    0    0 318 -327  2
3943500 3036500  2 22  7   4.2 1016 256  3.5 8  5.0  99    0    0 325 -330  2
3943500 3036500  2 22  8   4.1 1015 268  3.8 7  5.0  99    0    3 326 -332  2
3943500 3036500  2 22  9   4.5 1015 268  4.2 7  5.0  98    0   37 320 -333  2
3943500 3036500  2 22 10   4.5 1014 278  4.2 5  5.1  98    0   60 305 -334  2
3943500 3036500  2 22 11   5.0 1014 286  4.1 6  5.2  98    4  140 296 -336  2
3943500 3036500  2 22 12   6.1 1014 293  4.9 6  5.4  96   37  224 308 -339  2
3943500 3036500  2 22 13   6.4 1014 293  5.6 7  5.5  92   33  229 320 -341  2
3943500 3036500  2 22 14   6.5 1013 288  6.6 6  5.4  90   41  225 320 -343  2
3943500 3036500  2 22 15   6.3 1013 289  6.6 7  5.2  88    3  134 320 -344  2
3943500 3036500  2 22 16   6.0 1013 288  6.4 7  5.1  86    2   95 326 -341  2
3943500 3036500  2 22 17   5.9 1012 287  7.0 7  5.0  86   11   66 325 -338  2
3943500 3036500  2 22 18   5.1 1012 286  7.3 7  4.9  87    0    4 323 -335  2
3943500 3036500  2 22 19   5.2 1012 285  7.4 7  4.8  88    0    0 323 -333  2
3943500 3036500  2 22 20   4.8 1012 278  6.9 7  4.8  88    0    0 321 -331  2
3943500 3036500  2 22 21   4.6 1011 286  7.3 7  4.8  90    0    0 318 -330  2
3943500 3036500  2 22 22   4.8 1011 286  6.9 7  4.8  91    0    0 318 -329  2
3943500 3036500  2 22 23   4.8 1011 284  7.5 7  4.9  91    0    0 318 -329  2
3943500 3036500  2 22 24   5.1 1010 286  6.8 8  4.9  90    0    0 326 -326  2
3943500 3036500  2 23  1   4.9 1010 294  6.9 8  4.9  90    0    0 332 -323  2
3943500 3036500  2 23  2   4.5 1010 292  5.9 8  4.9  93    0    0 331 -321  2
3943500 3036500  2 23  3   4.4 1010 296  5.6 8  4.9  93    0    0 330 -320  2
3943500 3036500  2 23  4   4.5 1009 297  5.4 8  4.9  93    0    0 331 -320  2
3943500 3036500  2 23  5   4.3 1009 303  5.0 8  4.9  94    0    0 330 -320  2
3943500 3036500  2 23  6   4.4 1009 306  4.9 8  4.9  94    0    0 329 -322  2
3943500 3036500  2 23  7   4.4 1009 305  4.9 8  5.0  95    0    0 328 -322  2
3943500 3036500  2 23  8   4.6 1009 315  4.0 8  4.9  94    0    6 331 -322  2
3943500 3036500  2 23  9   4.5 1009 317  3.5 7  4.9  93    1   45 326 -323  2
3943500 3036500  2 23 10   4.9 1010 328  4.2 7  4.8  90    2   90 319 -326  2
3943500 3036500  2 23 11   5.1 1010 338  5.5 7  4.8  88    1  114 321 -332  2
3943500 3036500  2 23 12   5.5 1011 345  5.3 7  4.8  87   25  186 323 -337  2
3943500 3036500  2 23 13   6.2 1011 340  4.9 6  4.9  85   73  203 317 -341  2
3943500 3036500  2 23 14   7.3 1012 332  5.0 5  4.9  80  123  185 307 -342  2
3943500 3036500  2 23 15   6.9 1012 330  5.4 5  4.8  77  170  131 301 -342  2
3943500 3036500  2 23 16   5.0 1012 331  5.2 6  4.8  82   54  119 305 -339  2
3943500 3036500  2 23 17   4.8 1013 348  4.8 6  4.8  89   25   60 309 -334  2
3943500 3036500  2 23 18   4.1 1013 332  3.3 6  4.7  90    0    7 309 -328  2
3943500 3036500  2 23 19   3.4 1014 345  3.0 6  4.6  92    0    0 306 -322  2
3943500 3036500  2 23 20   3.4 1015 345  2.3 6  4.6  94    0    0 303 -318  2
3943500 3036500  2 23 21   3.4 1015 347  2.0 6  4.6  94    0    0 302 -316  2
3943500 3036500  2 23 22   2.9 1016   7  1.8 5  4.4  92    0    0 293 -316  2
3943500 3036500  2 23 23   2.0 1016  19  1.9 5  4.2  93    0    0 284 -315  2
3943500 3036500  2 23 24   1.5 1017  14  1.9 2  4.1  95    0    0 263 -312  2
3943500 3036500  2 24  1   0.6 1018   9  1.6 1  3.9  96    0    0 234 -311  2
3943500 3036500  2 24  2  -0.4 1018 347  1.8 1  3.7  99    0    0 223 -311  2
3943500 3036500  2 24  3  -0.7 1019 353  1.4 0  3.6  98    0    0 213 -311  2
3943500 3036500  2 24  4  -1.6 1019 340  1.8 0  3.4  99    0    0 206 -310  2
3943500 3036500  2 24  5  -2.1 1020 338  1.3 1  3.3 100    0    0 211 -309  2
3943500 3036500  2 24  6  -1.9 1020 339  1.0 1  3.3 100    0    0 217 -308  2
3943500 3036500  2 24  7  -2.0 1021  40  0.8 1  3.3 100    0    0 217 -305  2
3943500 3036500  2 24  8  -2.1 1021 334  1.0 1  3.2 100    3   12 215 -304  2
3943500 3036500  2 24  9  -0.4 1022  90  1.2 1  3.4  99   84   36 217 -305  2
3943500 3036500  2 24 10   1.6 1023 257  1.4 1  3.8  96  209   58 222 -309  2
3943500 3036500  2 24 11   2.9 1023 259  2.1 2  4.0  90  272   61 231 -314  2
3943500 3036500  2 24 12   3.8 1023 265  2.7 5  4.1  85   46  192 255 -318  2
3943500 3036500  2 24 13   3.3 1024 282  2.9 7  4.2  86    0  128 286 -323  2
3943500 3036500  2 24 14   3.0 1024 265  2.8 7  4.2  89    0   73 298 -326  2
3943500 3036500  2 24 15   3.1 1024 255  3.1 7  4.2  90    0   62 298 -328  2
3943500 3036500  2 24 16   2.9 1024 245  3.8 6  4.3  92    0   73 293 -330  2
3943500 3036500  2 24 17   3.1 1024 238  3.3 7  4.3  93    5   51 295 -329  2
3943500 3036500  2 24 18   3.1 1024 238  3.4 7  4.3  92    0    2 303 -325  2
3943500 3036500  2 24 19   3.2 1024 236  3.5 8  4.3  91    0    0 309 -323  2
3943500 3036500  2 24 20   3.4 1024 236  4.1 8  4.3  90    0    0 316 -323  2
3943500 3036500  2 24 21   3.2 1024 244  3.6 8  4.4  92    0    0 317 -324  2
3943500 3036500  2 24 22   3.4 1024 234  4.1 8  4.4  93    0    0 318 -325  2
3943500 3036500  2 24 23   3.6 1024 241  3.7 6  4.5  94    0    0 310 -326  2
3943500 3036500  2 24 24   3.6 1024 249  3.8 6  4.7  96    0    0 301 -327  2
3943500 3036500  2 25  1   3.8 1024 248  4.0 6  4.8  99    0    0 301 -328  2
3943500 3036500  2 25  2   3.7 1024 248  4.6 4  4.8  99    0    0 293 -331  2
3943500 3036500  2 25  3   3.8 1024 239  3.3 4  4.8  98    0    0 285 -334  2
3943500 3036500  2 25  4   3.7 1023 246  4.6 4  4.8  98    0    0 287 -334  2
3943500 3036500  2 25  5   3.7 1023 247  4.7 4  4.8  99    0    0 287 -335  2
3943500 3036500  2 25  6   3.7 1023 245  5.3 5  4.8  99    0    0 291 -335  2
3943500 3036500  2 25  7   3.8 1023 243  5.3 7  4.9  99    0    0 306 -335  2
3943500 3036500  2 25  8   3.9 1022 243  5.3 8  4.9  98    0    2 320 -335  2
3943500 3036500  2 25  9   3.7 1022 236  5.7 7  4.9  99    0   28 319 -335  2
3943500 3036500  2 25 10   3.9 1022 229  6.4 7  4.9 100    0   54 312 -338  2
3943500 3036500  2 25 11   4.1 1022 230  6.9 7  4.9  98    0   79 310 -342  2
3943500 3036500  2 25 12   4.1 1021 230  6.9 7  4.8  96    0  100 310 -347  2
3943500 3036500  2 25 13   4.2 1021 242  6.9 7  4.8  96    2  155 311 -351  2
3943500 3036500  2 25 14   4.2 1021 239  6.4 6  4.9  96    5  173 308 -353  2
3943500 3036500  2 25 15   4.6 1020 230  6.1 6  5.0  97    0   90 306 -351  2
3943500 3036500  2 25 16   4.8 1020 239  6.6 6  5.2  98    0   60 308 -348  2
3943500 3036500  2 25 17   4.9 1020 241  6.3 6  5.2  98    0   48 310 -344  2
3943500 3036500  2 25 18   4.8 1019 243  6.4 7  5.2  98    0   14 316 -340  2
3943500 3036500  2 25 19   5.0 1019 238  5.9 8  5.2  97    0    0 328 -338  2
3943500 3036500  2 25 20   5.0 1019 251  6.7 8  5.1  95    0    0 333 -337  2
3943500 3036500  2 25 21   4.9 1018 251  6.7 8  5.1  96    0    0 333 -337  2
3943500 3036500  2 25 22   4.6 1018 258  6.6 8  5.1  97    0    0 333 -338  2
3943500 3036500  2 25 23   4.8 1017 260  5.9 7  5.1  96    0    0 329 -338  2
3943500 3036500  2 25 24   4.6 1017 252  5.8 7  5.1  96    0    0 324 -338  2
3943500 3036500  2 26  1   4.6 1016 251  5.9 7  5.0  95    0    0 323 -337  2
3943500 3036500  2 26  2   4.8 1015 250  5.9 7  5.0  94    0    0 324 -337  2
3943500 3036500  2 26  3   4.6 1015 257  5.7 8  4.9  93    0    0 328 -336  2
3943500 3036500  2 26  4   4.6 1014 251  5.3 8  4.9  93    0    0 332 -335  2
3943500 3036500  2 26  5   4.2 1013 248  5.5 7  4.8  93    0    0 324 -333  2
3943500 3036500  2 26  6   4.1 1012 248  6.0 5  4.7  92    0    0 302 -331  2
3943500 3036500  2 26  7   3.9 1012 249  5.8 4  4.6  91    0    0 276 -331  2
3943500 3036500  2 26  8   4.0 1011 251  6.3 5  4.6  91    0    4 271 -331  2
3943500 3036500  2 26  9   4.6 1011 251  7.3 6  4.7  91   12   59 290 -333  2
3943500 3036500  2 26 10   5.3 1010 253  8.2 5  4.9  90   31  122 294 -335  2
3943500 3036500  2 26 11   5.3 1010 262  8.3 6  5.0  89    5  131 291 -337  2
3943500 3036500  2 26 12   5.7 1010 264  8.3 8  5.0  88    1  136 314 -338  2
3943500 3036500  2 26 13   6.1 1010 260  8.5 7  5.0  86    7  162 325 -340  2
3943500 3036500  2 26 14   6.1 1009 260  8.8 5  5.1  86   80  201 302 -342  2
3943500 3036500  2 26 15   6.3 1009 273  8.8 5  5.1  86   59  173 287 -341  2
3943500 3036500  2 26 16   5.9 1008 270  8.9 7  5.1  87   12  111 299 -338  2
3943500 3036500  2 26 17   5.3 1008 257  8.8 7  5.0  89    0   21 312 -335  2
3943500 3036500  2 26 18   5.3 1007 270  7.6 7  5.1  91    0    4 311 -332  2
3943500 3036500  2 26 19   5.0 1007 279  7.2 7  5.2  94    0    0 313 -329  2
3943500 3036500  2 26 20   4.9 1008 280  6.3 7  5.2  95    0    0 313 -327  2
3943500 3036500  2 26 21   4.8 1008 277  5.9 6  5.0  93    0    0 308 -327  2
