     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3943500 3036500  4 21  5   2.4 1019 157  2.0 5  3.8  83    0    0 237 -309  1
3943500 3036500  4 21  6   1.8 1019 179  1.9 4  3.7  85    1   13 232 -308  1
3943500 3036500  4 21  7   3.3 1019 170  1.8 6  3.8  84   28   56 236 -309  1
3943500 3036500  4 21  8   5.2 1019 188  3.1 5  3.7  73   79  123 244 -313  1
3943500 3036500  4 21  9   5.3 1020 180  4.0 5  3.5  64  124  185 242 -324  1
3943500 3036500  4 21 10   6.8 1020 192  4.5 3  3.4  59  327  190 241 -341  1
3943500 3036500  4 21 11   8.2 1020 200  4.1 2  3.4  53  525  141 240 -358  1
3943500 3036500  4 21 12   8.7 1020 220  3.6 2  3.6  52  551  168 246 -371  1
3943500 3036500  4 21 13   9.2 1020 301  3.7 2  3.9  56  574  165 253 -380  1
3943500 3036500  4 21 14   9.6 1019 313  3.7 3  4.2  58  603  125 261 -386  1
3943500 3036500  4 21 15   9.9 1019 310  3.6 3  4.5  60  501  140 267 -383  1
3943500 3036500  4 21 16  10.2 1019 292  4.4 3  4.4  58  325  171 268 -377  1
3943500 3036500  4 21 17   9.9 1018 297  5.4 2  4.5  60  231  132 264 -369  1
3943500 3036500  4 21 18   9.1 1018 292  4.9 1  4.5  62  180   74 254 -360  1
3943500 3036500  4 21 19   8.0 1018 296  4.4 1  4.3  62   56   44 247 -352  1
3943500 3036500  4 21 20   6.0 1018 296  3.8 0  4.5  72    2    8 239 -341  1
3943500 3036500  4 21 21   4.7 1018 285  3.0 0  4.7  84    0    0 230 -333  1
3943500 3036500  4 21 22   3.9 1018 299  2.8 1  4.6  90    0    0 230 -329  1
3943500 3036500  4 21 23   3.4 1017 291  2.4 1  4.6  94    0    0 234 -327  1
3943500 3036500  4 21 24   2.6 1016 282  2.1 2  4.5  96    0    0 237 -325  1
3943500 3036500  4 22  1   2.6 1016 292  2.1 3  4.4  97    0    0 244 -323  1
3943500 3036500  4 22  2   3.3 1016 287  2.5 4  4.5  96    0    0 253 -322  1
3943500 3036500  4 22  3   3.1 1016 292  2.1 5  4.5  95    0    0 261 -322  1
3943500 3036500  4 22  4   2.9 1016 294  1.7 5  4.5  95    0    0 265 -322  1
3943500 3036500  4 22  5   2.9 1016 240  1.0 5  4.4  95    0    0 266 -322  1
3943500 3036500  4 22  6   3.6 1015 291  2.0 5  4.4  92    0    7 268 -325  1
3943500 3036500  4 22  7   4.4 1016 276  1.9 8  4.5  89    0   32 281 -331  1
3943500 3036500  4 22  8   5.2 1017 314  1.8 8  4.6  86    0   68 294 -337  1
3943500 3036500  4 22  9   5.9 1017 301  1.2 6  4.5  81    0  114 293 -344  1
3943500 3036500  4 22 10   6.5 1017  12  0.7 7  4.5  77    0  147 294 -352  1
3943500 3036500  4 22 11   7.4 1017   3  0.2 7  4.4  72    0  163 303 -355  1
3943500 3036500  4 22 12   7.7 1018 277  0.7 7  4.3  67    0  163 305 -359  1
3943500 3036500  4 22 13   8.0 1018 245  1.0 8  4.2  64    0  154 311 -365  1
3943500 3036500  4 22 14   8.4 1018 249  1.3 8  4.2  62    0  191 317 -369  1
3943500 3036500  4 22 15   8.4 1017 275  1.7 8  4.3  62    0  149 317 -373  1
3943500 3036500  4 22 16   8.4 1017 280  1.7 8  4.3  63    0  154 315 -377  1
3943500 3036500  4 22 17   8.3 1017 283  1.0 7  4.3  63   50  120 308 -378  1
3943500 3036500  4 22 18   8.3 1017 114  2.0 6  4.4  64   60   60 298 -371  1
3943500 3036500  4 22 19   7.9 1017  54  1.7 3  4.2  63   38   21 281 -361  1
3943500 3036500  4 22 20   5.5 1016  75  1.5 2  3.9  65    0    7 263 -349  1
3943500 3036500  4 22 21   3.4 1017  42  1.0 2  3.9  75    0    0 253 -340  1
3943500 3036500  4 22 22   2.2 1016  58  1.2 1  3.9  84    0    0 244 -335  1
3943500 3036500  4 22 23   1.7 1016  68  1.1 0  3.8  87    0    0 236 -332  1
3943500 3036500  4 22 24   1.8 1016  65  1.0 0  3.8  88    0    0 231 -330  1
3943500 3036500  4 23  1   1.6 1016  65  2.0 1  3.9  90    0    0 233 -328  1
3943500 3036500  4 23  2   1.1 1016  79  2.1 1  3.9  93    0    0 236 -327  1
3943500 3036500  4 23  3   0.8 1016 102  2.0 1  3.8  94    0    0 232 -327  1
3943500 3036500  4 23  4   0.4 1015  76  2.0 1  3.7  94    0    0 229 -329  1
3943500 3036500  4 23  5   0.7 1015  64  2.0 0  3.7  95    0    0 224 -330  1
3943500 3036500  4 23  6   1.5 1015  68  2.0 0  3.9  94    3   14 219 -329  1
3943500 3036500  4 23  7   4.4 1015  87  2.3 0  4.1  88   72   64 220 -332  1
3943500 3036500  4 23  8   6.9 1016  97  3.1 0  4.4  78  199   95 223 -338  1
3943500 3036500  4 23  9   9.1 1016  91  3.6 0  4.5  68  347  106 227 -346  1
3943500 3036500  4 23 10  10.4 1016  82  4.2 0  4.5  60  486  108 233 -358  1
3943500 3036500  4 23 11  11.3 1016 104  5.2 1  4.4  54  584  111 244 -371  1
3943500 3036500  4 23 12  12.6 1016  99  4.8 1  4.3  50  578  152 254 -383  1
3943500 3036500  4 23 13  12.4 1016  98  5.4 2  4.1  46  433  233 262 -392  1
3943500 3036500  4 23 14  13.3 1015  91  6.0 2  3.9  42  413  247 268 -395  1
3943500 3036500  4 23 15  12.3 1015  78  6.4 3  3.9  42  332  242 273 -393  1
3943500 3036500  4 23 16  12.1 1015  62  7.2 2  4.0  45  361  153 272 -389  1
3943500 3036500  4 23 17  11.1 1015  63  7.3 1  4.0  47  329   85 262 -382  1
3943500 3036500  4 23 18  10.3 1014  71  7.2 0  4.0  50  192   71 250 -375  1
3943500 3036500  4 23 19   9.0 1014  82  6.1 1  3.8  52   63   45 244 -366  1
3943500 3036500  4 23 20   7.1 1015  62  5.4 1  3.7  56    3    9 242 -354  1
3943500 3036500  4 23 21   5.7 1015  60  5.3 1  3.7  62    0    0 235 -344  1
3943500 3036500  4 23 22   5.0 1016  71  6.6 1  3.7  67    0    0 232 -337  1
3943500 3036500  4 23 23   4.2 1016  69  4.6 1  3.7  70    0    0 231 -333  1
3943500 3036500  4 23 24   3.3 1015  70  3.9 1  3.6  72    0    0 230 -328  1
3943500 3036500  4 24  1   2.4 1015  74  3.7 2  3.5  74    0    0 231 -324  1
3943500 3036500  4 24  2   1.8 1015  71  3.1 3  3.4  76    0    0 234 -321  1
3943500 3036500  4 24  3   1.8 1015  70  3.8 3  3.3  76    0    0 235 -319  1
3943500 3036500  4 24  4   1.3 1015  76  3.2 2  3.2  76    0    0 231 -317  1
3943500 3036500  4 24  5   1.1 1014  72  3.4 2  3.3  79    0    0 227 -315  1
3943500 3036500  4 24  6   1.2 1014  70  4.2 2  3.5  86    7   16 227 -314  1
3943500 3036500  4 24  7   4.3 1015  69  4.5 0  3.9  84   84   70 223 -315  1
3943500 3036500  4 24  8   6.6 1016  70  5.4 0  4.1  74  204  104 221 -323  1
3943500 3036500  4 24  9   8.7 1016  81  6.2 0  4.2  66  334  127 225 -335  1
3943500 3036500  4 24 10  10.6 1016  83  6.5 0  4.2  57  463  136 230 -350  1
3943500 3036500  4 24 11  11.7 1016  75  6.4 0  4.1  50  562  140 235 -364  1
3943500 3036500  4 24 12  12.8 1016  82  6.0 0  4.0  45  628  139 239 -376  1
3943500 3036500  4 24 13  13.3 1016  88  5.6 0  4.0  43  655  131 244 -385  1
3943500 3036500  4 24 14  13.6 1015  85  6.1 0  4.1  43  637  122 247 -390  1
3943500 3036500  4 24 15  13.8 1015  78  5.3 0  4.1  42  564  117 249 -390  1
3943500 3036500  4 24 16  13.8 1015  92  5.7 0  4.0  41  462  107 249 -386  1
3943500 3036500  4 24 17  12.9 1014  70  7.2 0  3.9  41  329   98 246 -380  1
3943500 3036500  4 24 18  11.6 1014  71  6.9 0  3.8  43  187   82 242 -371  1
3943500 3036500  4 24 19   9.7 1014  75  6.1 0  3.6  45   60   50 236 -361  1
3943500 3036500  4 24 20   8.2 1014  72  6.0 0  3.6  50    3    9 231 -349  1
3943500 3036500  4 24 21   6.8 1015  70  5.5 0  3.5  55    0    0 225 -339  1
3943500 3036500  4 24 22   5.8 1015  68  5.1 0  3.5  60    0    0 221 -333  1
3943500 3036500  4 24 23   6.0 1015  74  4.7 1  3.7  62    0    0 219 -329  1
3943500 3036500  4 24 24   6.8 1015  87  4.2 3  4.0  64    0    0 221 -326  1
3943500 3036500  4 25  1   8.0 1007 106  3.7 5  4.4  65    0    0 316 -359  1
3943500 3036500  4 25  2   9.1 1006 126  3.3 6  4.9  67    0    0 324 -359  1
3943500 3036500  4 25  3   9.9 1006 140  2.8 7  5.4  71    0    0 327 -358  1
3943500 3036500  4 25  4   9.8 1006 149  2.4 7  5.8  77    0    0 329 -359  1
3943500 3036500  4 25  5   9.8 1006 151  2.4 7  6.1  80    0    0 329 -359  1
3943500 3036500  4 25  6   9.7 1006 165  1.9 7  6.7  89    0    5 330 -359  1
3943500 3036500  4 25  7  10.3 1007 190  2.6 7  6.9  89    0   27 330 -360  1
3943500 3036500  4 25  8  10.8 1007 177  2.0 7  7.1  89    0   60 330 -363  1
3943500 3036500  4 25  9  11.0 1007 174  1.9 7  7.3  90    0  100 329 -369  1
3943500 3036500  4 25 10  11.4 1007 152  2.4 7  7.6  90    0  125 329 -374  1
3943500 3036500  4 25 11  11.8 1008  68  1.5 7  7.5  87    0  151 331 -381  1
3943500 3036500  4 25 12  11.1 1007 100  1.9 7  7.3  86    0  119 331 -388  1
3943500 3036500  4 25 13  10.9 1007 126  1.4 8  7.4  90    0   96 336 -393  1
3943500 3036500  4 25 14  10.8 1007 130  1.6 7  7.7  94    0  132 335 -395  1
3943500 3036500  4 25 15  10.9 1007 185  1.9 7  7.7  95    0  110 326 -395  1
3943500 3036500  4 25 16  10.3 1006 307  0.5 7  7.6  95    0  122 322 -389  1
3943500 3036500  4 25 17  10.1 1006 328  0.8 7  7.3  94    0   79 318 -385  1
3943500 3036500  4 25 18   9.9 1006   3  2.2 7  7.1  92    0   34 316 -385  1
3943500 3036500  4 25 19   9.1 1007 270  1.3 8  7.0  94    0   13 318 -380  1
3943500 3036500  4 25 20   8.3 1007 231  0.7 8  6.7  95    0    2 320 -373  1
3943500 3036500  4 25 21   6.9 1007 224  1.4 7  6.2  95    0    0 312 -365  1
3943500 3036500  4 25 22   6.0 1007 183  0.5 7  5.8  95    0    0 306 -358  1
3943500 3036500  4 25 23   5.7 1008 192  1.1 6  5.5  96    0    0 301 -356  1
3943500 3036500  4 25 24   5.3 1008 172  1.0 4  5.4  96    0    0 287 -354  1
3943500 3036500  4 26  1   5.8 1008 175  1.2 6  5.4  96    0    0 289 -353  1
3943500 3036500  4 26  2   5.8 1008 145  1.9 6  5.6  97    0    0 302 -354  1
3943500 3036500  4 26  3   5.8 1008 162  2.3 7  5.7  99    0    0 309 -354  1
3943500 3036500  4 26  4   6.1 1008 171  1.2 7  5.8 100    0    0 316 -353  1
3943500 3036500  4 26  5   6.2 1008 149  1.8 7  5.9  99    0    0 318 -352  1
3943500 3036500  4 26  6   7.1 1008 183  2.7 7  6.0  97   10   10 321 -352  1
3943500 3036500  4 26  7   7.5 1008 194  3.6 7  6.2  96    0   36 324 -354  1
3943500 3036500  4 26  8   8.2 1008 198  3.8 8  6.3  95    0   92 332 -357  1
3943500 3036500  4 26  9   8.8 1008 195  4.9 8  6.3  91    0  139 339 -362  1
3943500 3036500  4 26 10   9.6 1008 197  5.1 7  6.5  88    0  170 335 -366  1
3943500 3036500  4 26 11   9.4 1009 209  5.6 8  6.4  86    0  151 337 -368  1
3943500 3036500  4 26 12   9.3 1009 208  5.2 7  6.3  86    0  187 335 -371  1
3943500 3036500  4 26 13  11.1 1009 237  5.0 7  6.3  81    0  185 332 -374  1
3943500 3036500  4 26 14  10.0 1009 229  4.3 7  6.2  78    0  181 331 -374  1
3943500 3036500  4 26 15   9.7 1010 213  4.3 6  6.2  82  138  158 322 -374  1
3943500 3036500  4 26 16  10.5 1010 222  4.3 5  6.2  81  245   50 311 -374  1
3943500 3036500  4 26 17  10.4 1010 231  3.3 6  6.2  79  184   37 309 -371  1
3943500 3036500  4 26 18   9.7 1010 224  3.9 7  6.2  81  108   31 312 -367  1
3943500 3036500  4 26 19   9.3 1011 232  3.2 7  6.3  85   26   27 313 -360  1
3943500 3036500  4 26 20   8.7 1011 218  3.3 7  6.3  88    0    2 308 -353  1
3943500 3036500  4 26 21   8.1 1012 207  3.3 7  6.2  90    0    0 303 -347  1
3943500 3036500  4 26 22   8.0 1013 210  3.1 7  6.0  90    0    0 300 -343  1
3943500 3036500  4 26 23   7.8 1013 195  2.6 7  5.8  87    0    0 298 -341  1
3943500 3036500  4 26 24   7.5 1013 178  2.4 8  5.7  88    0    0 300 -341  1
3943500 3036500  4 27  1   7.4 1013 170  2.5 8  5.8  91    0    0 303 -341  1
3943500 3036500  4 27  2   7.6 1013 180  2.7 8  5.9  92    0    0 303 -340  1
3943500 3036500  4 27  3   7.6 1012 181  3.7 8  6.1  94    0    0 305 -338  1
3943500 3036500  4 27  4   7.7 1012 195  4.3 8  6.2  95    0    0 306 -336  1
3943500 3036500  4 27  5   7.6 1012 202  4.3 8  6.2  95    0    0 307 -335  1
3943500 3036500  4 27  6   7.8 1012 197  3.6 8  6.2  95    7   17 308 -335  1
3943500 3036500  4 27  7   8.0 1012 198  3.5 6  6.3  95   15   73 300 -337  1
3943500 3036500  4 27  8   8.5 1012 203  4.2 7  6.4  94    8  125 297 -344  1
3943500 3036500  4 27  9   9.1 1012 213  4.5 7  6.3  90   34  206 303 -356  1
3943500 3036500  4 27 10   9.9 1012 227  4.1 6  6.2  83  147  259 302 -368  1
3943500 3036500  4 27 11  10.8 1012 236  4.8 5  6.0  77  201  287 301 -378  1
3943500 3036500  4 27 12  11.5 1012 220  4.6 6  6.1  74  105  320 308 -384  1
3943500 3036500  4 27 13  12.3 1012 250  4.0 5  6.0  69  134  323 316 -391  1
3943500 3036500  4 27 14  11.9 1012 247  3.9 5  6.0  68  107  305 316 -397  1
3943500 3036500  4 27 15  11.6 1012 246  3.3 6  6.2  72  116  274 318 -399  1
3943500 3036500  4 27 16  11.2 1012 258  3.2 5  6.4  76  127  222 314 -395  1
3943500 3036500  4 27 17  10.9 1012 251  4.0 4  6.4  78  180  148 306 -385  1
3943500 3036500  4 27 18  10.5 1011 233  2.8 2  6.8  84  215   53 292 -374  1
3943500 3036500  4 27 19  10.0 1011 244  2.0 4  6.8  87   74   42 289 -366  1
3943500 3036500  4 27 20   8.1 1011 237  1.4 5  6.2  86    6    9 296 -363  1
3943500 3036500  4 27 21   7.2 1011 261  1.0 5  5.8  88    0    0 295 -360  1
3943500 3036500  4 27 22   6.5 1011 124  1.0 5  5.7  92    0    0 294 -358  1
3943500 3036500  4 27 23   5.9 1011 175  1.1 4  5.4  91    0    0 288 -357  1
3943500 3036500  4 27 24   5.2 1011 147  1.5 3  5.2  93    0    0 275 -357  1
3943500 3036500  4 28  1   3.9 1010 241  1.3 3  5.1  96    0    0 264 -357  1
3943500 3036500  4 28  2   3.3 1010 141  1.5 4  4.7  96    0    0 263 -357  1
3943500 3036500  4 28  3   2.9 1009  94  1.6 5  4.7  99    0    0 274 -357  1
3943500 3036500  4 28  4   2.8 1009 116  2.1 6  4.7 100    0    0 287 -357  1
3943500 3036500  4 28  5   2.9 1008 104  2.2 8  4.7 100    0    0 304 -356  1
3943500 3036500  4 28  6   4.3 1008 113  2.2 6  4.9 100    0    7 305 -355  1
3943500 3036500  4 28  7   6.0 1007 109  2.2 7  5.5  99    0   46 305 -355  1
3943500 3036500  4 28  8   7.4 1007 136  3.0 7  6.0  98    4  118 315 -358  1
3943500 3036500  4 28  9   8.2 1006 134  3.1 8  6.3  96    2  159 324 -362  1
3943500 3036500  4 28 10   9.6 1006 147  4.0 7  6.5  91   15  239 327 -367  1
3943500 3036500  4 28 11  10.1 1005 154  4.5 8  6.5  86    2  225 330 -374  1
3943500 3036500  4 28 12  10.6 1004 169  5.5 7  6.5  82   51  318 333 -380  1
3943500 3036500  4 28 13  11.1 1003 171  5.6 8  6.5  79    3  239 334 -387  1
3943500 3036500  4 28 14  10.4 1003 188  7.2 7  6.5  80    2  218 334 -392  1
3943500 3036500  4 28 15   9.8 1002 191  5.8 8  6.4  83    0   90 330 -390  1
3943500 3036500  4 28 16   9.9 1002 209  7.0 7  6.4  83    0  139 327 -386  1
3943500 3036500  4 28 17  10.2 1002 231  7.6 5  6.2  80   75  181 313 -380  1
3943500 3036500  4 28 18   9.1 1003 253  7.1 2  5.8  77  205   74 290 -374  1
3943500 3036500  4 28 19   8.5 1004 249  7.2 2  5.4  76   76   49 275 -369  1
3943500 3036500  4 28 20   7.3 1004 234  5.6 1  5.3  79    7   10 267 -363  1
3943500 3036500  4 28 21   5.7 1005 220  3.7 1  5.1  83    0    0 256 -358  1
3943500 3036500  4 28 22   5.3 1006 186  2.8 2  4.8  85    0    0 256 -356  1
3943500 3036500  4 28 23   5.4 1006 168  2.7 1  4.8  86    0    0 255 -355  1
3943500 3036500  4 28 24   5.0 1006 136  2.5 0  4.9  88    0    0 243 -355  1
3943500 3036500  4 29  1   4.6 1006 164  3.4 0  5.0  93    0    0 237 -352  1
3943500 3036500  4 29  2   4.8 1007 143  2.8 2  5.2  98    0    0 246 -346  1
3943500 3036500  4 29  3   5.5 1006 143  2.9 3  5.5  99    0    0 263 -342  1
3943500 3036500  4 29  4   6.5 1006 143  3.1 4  5.7  98    0    0 276 -340  1
3943500 3036500  4 29  5   6.3 1006 157  3.2 6  5.8  96    0    0 291 -338  1
3943500 3036500  4 29  6   6.7 1006 179  3.8 6  5.8  95   14   20 299 -336  1
3943500 3036500  4 29  7   8.2 1006 188  4.7 3  6.0  92   52   70 284 -336  1
3943500 3036500  4 29  8   8.8 1007 193  4.2 7  6.1  87    0  100 289 -342  1
3943500 3036500  4 29  9   9.5 1007 186  4.1 7  6.2  85    9  180 308 -352  1
3943500 3036500  4 29 10  10.3 1008 212  3.7 6  6.3  82   78  273 306 -362  1
3943500 3036500  4 29 11  11.6 1008 222  3.7 5  6.0  74  267  279 298 -371  1
3943500 3036500  4 29 12  12.3 1008 204  3.1 5  6.0  69  399  253 297 -379  1
3943500 3036500  4 29 13  13.0 1009 179  3.6 5  6.4  70  252  319 301 -385  1
3943500 3036500  4 29 14  14.0 1009 171  3.1 6  6.6  68  193  313 308 -387  1
3943500 3036500  4 29 15  14.5 1009 218  3.0 6  6.4  63  167  280 313 -386  1
3943500 3036500  4 29 16  14.9 1009 181  2.8 6  6.1  58  253  201 312 -386  1
3943500 3036500  4 29 17  15.5 1009 137  1.6 3  6.1  56  320   90 303 -387  1
3943500 3036500  4 29 18  15.7 1009 129  2.0 3  6.2  56  159   85 294 -383  1
3943500 3036500  4 29 19  14.5 1009  79  2.2 8  6.7  62    2   41 312 -374  1
3943500 3036500  4 29 20  12.1 1009  83  2.7 5  7.0  73    0    2 317 -364  1
3943500 3036500  4 29 21  11.2 1009  84  3.3 5  7.2  84    0    0 303 -357  1
3943500 3036500  4 29 22  10.7 1010  95  3.1 6  7.6  93    0    0 308 -354  1
3943500 3036500  4 29 23  10.3 1010  96  3.1 6  7.1  90    0    0 311 -352  1
3943500 3036500  4 29 24  10.0 1010  92  2.9 6  6.9  89    0    0 311 -350  1
3943500 3036500  4 30  1   9.3 1010  97  2.5 5  7.0  93    0    0 307 -350  1
3943500 3036500  4 30  2   9.8 1010  94  2.6 5  6.9  93    0    0 304 -351  1
3943500 3036500  4 30  3   9.9 1009  91  1.7 5  6.9  91    0    0 307 -352  1
3943500 3036500  4 30  4  10.0 1009 106  2.4 5  7.0  91    0    0 310 -353  1
3943500 3036500  4 30  5  10.2 1009 117  2.0 6  7.0  90    0    0 317 -355  1
3943500 3036500  4 30  6  10.6 1009 107  1.6 7  7.0  89    0    4 327 -357  1
3943500 3036500  4 30  7  11.5 1009 106  2.3 8  7.3  89    0   35 337 -359  1
3943500 3036500  4 30  8  11.7 1010 100  1.7 6  7.7  90    0   84 339 -362  1
3943500 3036500  4 30  9  13.1 1010 122  1.9 8  8.1  90    0  151 342 -366  1
3943500 3036500  4 30 10  15.8 1010 155  3.0 6  8.6  84  153  306 351 -370  1
3943500 3036500  4 30 11  16.6 1010 168  3.1 5  8.5  73  338  306 349 -375  1
3943500 3036500  4 30 12  17.7 1010 179  3.4 6  8.0  66  233  375 353 -378  1
3943500 3036500  4 30 13  17.8 1010 211  3.3 6  8.0  63  176  386 358 -380  1
3943500 3036500  4 30 14  18.1 1011 252  3.8 5  8.3  64  243  358 357 -381  1
3943500 3036500  4 30 15  18.1 1011 274  3.3 4  8.3  64  333  289 352 -385  1
3943500 3036500  4 30 16  17.6 1011 308  3.3 4  8.0  63  335  214 345 -391  1
3943500 3036500  4 30 17  18.0 1011 260  2.9 4  7.9  62  289  160 341 -396  1
3943500 3036500  4 30 18  16.5 1012 292  2.4 5  8.0  65  150  121 340 -396  1
3943500 3036500  4 30 19  15.9 1012 324  2.4 6  7.9  69   21   59 339 -391  1
3943500 3036500  4 30 20  13.5 1012 344  2.3 7  7.9  75    0    8 337 -385  1
3943500 3036500  4 30 21  12.1 1013 336  2.3 7  7.8  84    0    0 334 -378  1
3943500 3036500  4 30 22  11.0 1013 355  1.8 2  7.6  89    0    0 301 -372  1
3943500 3036500  4 30 23  10.1 1014   8  1.7 2  7.4  93    0    0 270 -369  1
3943500 3036500  4 30 24  10.1 1014 334  2.2 5  7.3  94    0    0 280 -368  1
3943500 3036500  5  1  1   9.6 1014 331  2.5 4  6.9  92    0    0 277 -363  1
3943500 3036500  5  1  2   9.1 1014 340  2.7 2  6.8  93    0    0 256 -363  1
3943500 3036500  5  1  3   9.0 1014 351  3.4 4  6.8  95    0    0 252 -363  1
3943500 3036500  5  1  4   8.6 1015 349  2.9 4  6.8  97    0    0 267 -363  1
3943500 3036500  5  1  5   8.6 1015 350  2.8 8  6.8  98    0    0 296 -362  1
3943500 3036500  5  1  6   8.5 1015 356  3.7 7  6.9  99    0   10 317 -360  1
3943500 3036500  5  1  7   8.8 1015 350  3.6 5  6.9  98    4   78 295 -361  1
3943500 3036500  5  1  8   9.2 1017  13  4.8 8  6.7  94    6  139 301 -367  1
3943500 3036500  5  1  9   9.9 1017 339  4.2 7  6.7  91   12  203 316 -376  1
3943500 3036500  5  1 10  10.4 1018 354  4.5 7  6.7  86    0  165 313 -385  1
3943500 3036500  5  1 11  10.9 1019 358  4.8 8  6.3  79    0  140 321 -390  1
3943500 3036500  5  1 12  11.0 1019   4  4.3 8  5.9  72    0   95 328 -393  1
3943500 3036500  5  1 13  11.8 1019  14  2.7 8  5.7  69    0   88 330 -397  1
3943500 3036500  5  1 14  11.9 1020 346  3.8 8  5.9  68    0  116 332 -399  1
3943500 3036500  5  1 15  12.8 1020 350  4.6 6  6.5  74  110  317 326 -400  1
3943500 3036500  5  1 16  13.5 1021 346  4.7 6  7.0  75  220  234 321 -400  1
3943500 3036500  5  1 17  13.7 1021 353  3.8 5  7.0  72  217  139 318 -397  1
3943500 3036500  5  1 18  13.8 1021 335  3.4 5  7.0  72  104  122 313 -391  1
3943500 3036500  5  1 19  11.6 1021 334  4.0 5  6.6  73   34   64 308 -383  1
3943500 3036500  5  1 20  10.2 1022 329  3.8 6  6.7  82    4   17 307 -375  1
3943500 3036500  5  1 21   9.1 1023 341  3.7 6  6.6  88    0    0 306 -369  1
3943500 3036500  5  1 22   7.7 1023 346  3.6 5  5.9  87    0    0 295 -364  1
3943500 3036500  5  1 23   6.2 1024 342  3.1 5  5.6  92    0    0 285 -360  1
3943500 3036500  5  1 24   5.8 1024 359  2.6 4  5.5  95    0    0 276 -357  1
3943500 3036500  5  2  1   4.9 1023   3  2.5 5  5.3  96    0    0 273 -353  1
3943500 3036500  5  2  2   4.8 1024   8  2.1 5  5.1  96    0    0 274 -350  1
3943500 3036500  5  2  3   4.1 1024   8  2.0 5  4.8  94    0    0 272 -347  1
3943500 3036500  5  2  4   2.5 1024  22  1.3 4  4.5  96    0    0 266 -344  1
3943500 3036500  5  2  5   1.6 1024  14  1.3 4  4.3  99    0    0 259 -342  1
3943500 3036500  5  2  6   1.4 1024   6  1.4 4  4.2 100   19   35 259 -340  1
3943500 3036500  5  2  7   5.3 1024  20  1.9 3  4.7  99   93   84 261 -342  1
3943500 3036500  5  2  8   8.3 1025  38  2.9 1  5.4  89  234  105 257 -350  1
3943500 3036500  5  2  9  10.3 1025  28  3.0 0  5.4  75  392  106 251 -362  1
3943500 3036500  5  2 10  11.8 1025  53  2.9 2  5.1  63  531  103 263 -374  1
3943500 3036500  5  2 11  13.3 1024  60  2.0 2  4.6  52  637   99 278 -384  1
3943500 3036500  5  2 12  14.7 1024  51  2.9 2  4.5  46  692  101 285 -393  1
3943500 3036500  5  2 13  15.9 1023  53  3.2 2  4.5  42  698  106 291 -401  1
3943500 3036500  5  2 14  16.8 1022  75  3.1 2  4.4  39  679   97 296 -406  1
3943500 3036500  5  2 15  16.5 1022  71  3.3 1  4.3  37  607   95 295 -408  1
3943500 3036500  5  2 16  17.4 1021  82  2.9 1  4.3  36  509   87 293 -406  1
3943500 3036500  5  2 17  15.9 1019  85  3.3 2  4.1  35  162  146 296 -401  1
3943500 3036500  5  2 18  16.2 1019  73  3.1 3  4.1  36  174   98 301 -392  1
3943500 3036500  5  2 19  14.1 1018  81  3.1 5  4.4  41   49   64 307 -383  1
3943500 3036500  5  2 20  11.5 1017  81  2.4 5  4.7  52    2   14 307 -374  1
3943500 3036500  5  2 21  10.0 1016  72  2.5 6  4.8  61    0    0 305 -364  1
3943500 3036500  5  2 22   9.1 1016  80  2.2 4  5.0  67    0    0 300 -358  1
3943500 3036500  5  2 23   8.7 1015  74  2.6 3  5.1  73    0    0 291 -354  1
3943500 3036500  5  2 24   7.4 1015  81  2.1 4  5.2  77    0    0 290 -351  1
3943500 3036500  5  3  1   7.9 1014  76  2.0 4  5.3  82    0    0 293 -350  1
3943500 3036500  5  3  2   7.3 1013  66  2.0 3  5.6  86    0    0 291 -349  1
3943500 3036500  5  3  3   7.6 1012  76  2.4 3  5.7  88    0    0 288 -349  1
3943500 3036500  5  3  4   7.0 1012  81  2.0 2  5.6  87    0    0 285 -348  1
3943500 3036500  5  3  5   7.3 1011  77  2.3 3  5.6  88    0    0 286 -349  1
3943500 3036500  5  3  6   8.2 1010  87  2.4 3  5.8  89    1   25 292 -352  1
3943500 3036500  5  3  7  10.6 1009  84  2.9 4  6.2  84   59   95 301 -356  1
3943500 3036500  5  3  8  13.1 1008  66  3.0 3  6.3  73  183  136 309 -359  1
3943500 3036500  5  3  9  14.5 1007  74  2.7 3  6.3  64  285  176 309 -363  1
3943500 3036500  5  3 10  16.1 1006  43  2.9 5  6.7  62  283  253 325 -368  1
3943500 3036500  5  3 11  17.6 1006  45  3.3 4  7.3  61  280  309 336 -372  1
3943500 3036500  5  3 12  18.6 1005  45  4.3 3  7.9  60  347  313 335 -377  1
3943500 3036500  5  3 13  19.9 1004  63  4.6 4  8.2  59  262  357 341 -385  1
3943500 3036500  5  3 14  20.8 1003  61  4.2 2  8.7  58  594  169 344 -394  1
3943500 3036500  5  3 15  20.6 1001  66  3.0 1  9.3  60  545  149 338 -401  1
3943500 3036500  5  3 16  22.7 1000 175  1.9 1 10.1  62  445  137 340 -402  1
3943500 3036500  5  3 17  21.5 1000 347  3.2 1 11.0  65  279  144 341 -400  1
3943500 3036500  5  3 18  19.1  999 357  4.3 4 11.2  74   57  139 344 -395  1
3943500 3036500  5  3 19  16.0  999 339  4.5 5 10.4  82    1   53 346 -386  1
